dimension,episode,mean,min,max
rot_z,95,-0.013494234532117844,-0.0902443677186966,0.12502829730510712
gripper,95,0.05961932986974716,0.030486272647976875,0.08526940643787384
eef_x,96,0.05918125808238983,-0.021609025076031685,0.1342308223247528
eef_y,96,0.17116905748844147,0.1246996521949768,0.22848552465438843
eef_z,96,0.017356565222144127,-0.06222958490252495,0.10182517021894455
rot_x,96,-1.254706859588623,-1.463496446609497,-1.0363930463790894
rot_y,96,-0.11251511424779892,-0.36761805415153503,0.07218901813030243
rot_z,96,-0.02569679170846939,-0.09878551214933395,0.03121810220181942
gripper,96,0.06236767768859863,0.03059101291000843,0.08546622842550278
eef_x,97,0.060769569128751755,-0.036904167383909225,0.14967744052410126
eef_y,97,0.18202216923236847,0.12376702576875687,0.2263335883617401
eef_z,97,0.011530525051057339,-0.05009201914072037,0.1039118617773056
rot_x,97,-1.278212308883667,-1.420021891593933,-1.071711540222168
rot_y,97,-0.10579428821802139,-0.422460675239563,0.18854394555091858
rot_z,97,-0.05524905398488045,-0.17687760293483734,0.06150351092219353
gripper,97,0.06688832491636276,0.006091756280511618,0.08514304459095001
eef_x,98,0.07813658565282822,-0.0325281023979187,0.1520070880651474
eef_y,98,0.17882059514522552,0.1342255026102066,0.22913116216659546
eef_z,98,0.010723207145929337,-0.04447100684046745,0.11076982319355011
rot_x,98,-1.2732611894607544,-1.4104470014572144,-1.00212562084198
rot_y,98,-0.07160480320453644,-0.4056670665740967,0.13795559108257294
rot_z,98,-0.034424200654029846,-0.10361307859420776,0.06894280016422272
gripper,98,0.06755533814430237,0.011565610766410828,0.08650485426187515
eef_x,99,0.04932939633727074,-0.03628881275653839,0.12455061078071594
eef_y,99,0.1789575219154358,0.14547821879386902,0.2274554818868637
eef_z,99,0.017693663015961647,-0.053758006542921066,0.12506164610385895
rot_x,99,-1.2408347129821777,-1.4501867294311523,-0.9647460579872131
rot_y,99,-0.15856234729290009,-0.4031977653503418,0.07693164795637131
rot_z,99,-0.05537625402212143,-0.11130744218826294,0.04284610226750374
gripper,99,0.06897547841072083,0.036828551441431046,0.08538804203271866
eef_x,100,0.029000824317336082,-0.034558407962322235,0.13834509253501892
eef_y,100,0.17610391974449158,0.12245146185159683,0.22378940880298615
eef_z,100,0.01703590527176857,-0.05717359483242035,0.1161707416176796
rot_x,100,-1.2486988306045532,-1.4860090017318726,-0.9551641345024109
rot_y,100,-0.1799158751964569,-0.3972654640674591,0.16488666832447052
rot_z,100,-0.049381136894226074,-0.12689369916915894,0.019398074597120285
gripper,100,0.06161288172006607,0.025778794661164284,0.08540134131908417
eef_x,101,0.041980452835559845,-0.035344745963811874,0.1266128420829773
eef_y,101,0.17302533984184265,0.1315193921327591,0.22244085371494293
eef_z,101,0.023272747173905373,-0.05845361202955246,0.10697707533836365
rot_x,101,-1.2365531921386719,-1.4794824123382568,-0.9804239869117737
rot_y,101,-0.18652233481407166,-0.4748498201370239,0.06916184723377228
rot_z,101,-0.05544301122426987,-0.11071741580963135,0.03510702773928642
gripper,101,0.06168132275342941,0.03054356388747692,0.08535880595445633
eef_x,102,0.04859080910682678,-0.03559159114956856,0.13219793140888214
eef_y,102,0.1718152016401291,0.12339546531438828,0.22848978638648987
eef_z,102,0.021680723875761032,-0.07230358570814133,0.105347640812397
rot_x,102,-1.2194303274154663,-1.4826539754867554,-0.9581553936004639
rot_y,102,-0.1344435214996338,-0.37462154030799866,0.060191135853528976
rot_z,102,-0.038317203521728516,-0.11434517800807953,0.02772459015250206
gripper,102,0.06284704059362411,0.02643069066107273,0.0865098237991333
eef_x,103,0.05718576908111572,-0.023921292275190353,0.1388479620218277
eef_y,103,0.16698992252349854,0.13381719589233398,0.221544548869133
eef_z,103,0.013367769308388233,-0.07782232761383057,0.10912484675645828
rot_x,103,-1.2411962747573853,-1.4759621620178223,-0.9821940660476685
rot_y,103,-0.12645284831523895,-0.42256829142570496,0.12339428812265396
rot_z,103,-0.03499636426568031,-0.1024128869175911,0.03657141700387001
gripper,103,0.06242316588759422,0.03029167652130127,0.08434047549962997
eef_x,104,0.06720385700464249,-0.02686453051865101,0.12520456314086914
eef_y,104,0.172943577170372,0.12494371086359024,0.2239377647638321
eef_z,104,0.02004232257604599,-0.07876849919557571,0.10602311789989471
rot_x,104,-1.2374110221862793,-1.5457996129989624,-0.9929276704788208
rot_y,104,-0.039517875760793686,-0.38245585560798645,0.27280864119529724
rot_z,104,-0.020329071208834648,-0.14600881934165955,0.09740596264600754
gripper,104,0.05962980166077614,0.02985307201743126,0.08371991664171219
eef_x,105,0.05599994584918022,-0.027226228266954422,0.13092784583568573
eef_y,105,0.1753523349761963,0.13333313167095184,0.22449858486652374
eef_z,105,0.02212494984269142,-0.0525391586124897,0.11929862946271896
rot_x,105,-1.2509063482284546,-1.4434430599212646,-0.9878838062286377
rot_y,105,-0.10902402549982071,-0.32838448882102966,0.0853934958577156
rot_z,105,-0.029184615239501,-0.11161033064126968,0.02824391797184944
gripper,105,0.06442301720380783,0.03009590320289135,0.08718987554311752
eef_x,106,0.04218707233667374,-0.036456819623708725,0.12186902016401291
eef_y,106,0.17678287625312805,0.13599732518196106,0.2271771878004074
eef_z,106,0.021149704232811928,-0.049778521060943604,0.1306155025959015
rot_x,106,-1.2429789304733276,-1.414492130279541,-0.9367427825927734
rot_y,106,-0.13439157605171204,-0.3210446536540985,0.04559412971138954
rot_z,106,-0.017551057040691376,-0.10011976212263107,0.06408832222223282
gripper,106,0.061027612537145615,0.004974265117198229,0.08781661093235016
eef_x,107,0.04719572886824608,-0.08603393286466599,0.1535576730966568
eef_y,107,0.17998488247394562,0.10713668912649155,0.22041937708854675
eef_z,107,0.02763853408396244,-0.05135735496878624,0.09750105440616608
rot_x,107,-1.2766411304473877,-1.4404101371765137,-0.9892888069152832
rot_y,107,-0.1543699949979782,-0.5568805932998657,0.16684012115001678
rot_z,107,-0.027347205206751823,-0.13999329507350922,0.0640777125954628
gripper,107,0.05055893957614899,0.027170607820153236,0.08522215485572815
eef_x,108,0.03951539471745491,-0.027263708412647247,0.1200181320309639
eef_y,108,0.16965998709201813,0.13050495088100433,0.21721722185611725
eef_z,108,0.005067632533609867,-0.06711436063051224,0.08349572867155075
rot_x,108,-1.2869176864624023,-1.5166401863098145,-1.041524052619934
rot_y,108,-0.14461205899715424,-0.4021450877189636,0.07967942953109741
rot_z,108,-0.0209058728069067,-0.08239711821079254,0.04618556797504425
gripper,108,0.058634836226701736,0.027853630483150482,0.08408446609973907
eef_x,109,0.03658250719308853,-0.0360884964466095,0.12436335533857346
eef_y,109,0.17768025398254395,0.13911814987659454,0.21899841725826263
eef_z,109,-0.0016586119309067726,-0.08105113357305527,0.08561985194683075
rot_x,109,-1.3269195556640625,-1.4916936159133911,-1.0773204565048218
rot_y,109,-0.14226777851581573,-0.40655919909477234,0.12261117994785309
rot_z,109,-0.03568637743592262,-0.11766543239355087,0.05351709574460983
gripper,109,0.054955266416072845,0.029909634962677956,0.08522910624742508
eef_x,110,0.053125377744436264,-0.032397717237472534,0.13731780648231506
eef_y,110,0.1596491038799286,0.09440059959888458,0.2125309258699417
eef_z,110,0.014692782424390316,-0.07649512588977814,0.11406512558460236
rot_x,110,-1.228796124458313,-1.4569391012191772,-0.8995639681816101
rot_y,110,-0.08801987022161484,-0.3501565456390381,0.19645604491233826
rot_z,110,-0.026658542454242706,-0.10720036178827286,0.056103236973285675
gripper,110,0.057212818413972855,0.02921297214925289,0.0852365717291832
eef_x,111,0.06688041239976883,-0.031902067363262177,0.1401701420545578
eef_y,111,0.1680196076631546,0.11049112677574158,0.2253275215625763
eef_z,111,0.01673411764204502,-0.07136180251836777,0.12712903320789337
rot_x,111,-1.2193511724472046,-1.4596896171569824,-0.8837640881538391
rot_y,111,-0.10954035818576813,-0.3183072805404663,0.055357426404953
rot_z,111,-0.016531290486454964,-0.1070975586771965,0.07994893938302994
gripper,111,0.06081477180123329,0.029845871031284332,0.08564463257789612
eef_x,112,0.05822522193193436,-0.03327876329421997,0.15336807072162628
eef_y,112,0.18014119565486908,0.119500070810318,0.22352191805839539
eef_z,112,0.02241179719567299,-0.09074054658412933,0.12696294486522675
rot_x,112,-1.2912263870239258,-1.5819975137710571,-0.9638867974281311
rot_y,112,-0.14743733406066895,-0.39419305324554443,0.1116601899266243
rot_z,112,-0.04762164503335953,-0.11376439779996872,0.034353576600551605
gripper,112,0.059788115322589874,0.027887295931577682,0.08743443340063095
eef_x,113,0.06479048728942871,-0.03763537481427193,0.144990935921669
eef_y,113,0.18021169304847717,0.12452121824026108,0.22139444947242737
eef_z,113,0.01204761303961277,-0.08897192031145096,0.12151430547237396
rot_x,113,-1.3363176584243774,-1.5545463562011719,-1.0513067245483398
rot_y,113,-0.13110996782779694,-0.472827672958374,0.09986630827188492
rot_z,113,-0.055043693631887436,-0.11997070163488388,0.03187348693609238
gripper,113,0.06127449497580528,0.026305699720978737,0.08586200326681137
eef_x,114,0.06526170670986176,-0.027261968702077866,0.14242292940616608
eef_y,114,0.17145316302776337,0.10657862573862076,0.21583916246891022
eef_z,114,0.017327338457107544,-0.08163472265005112,0.11598493158817291
rot_x,114,-1.286969542503357,-1.4948240518569946,-0.9657025933265686
rot_y,114,-0.1651443988084793,-0.5418995022773743,0.13363081216812134
rot_z,114,-0.043707262724637985,-0.13399948179721832,0.05278713256120682
gripper,114,0.06216707453131676,0.026045426726341248,0.08724334090948105
eef_x,115,0.07043875008821487,-0.017788462340831757,0.14502374827861786
eef_y,115,0.1687459647655487,0.11084731668233871,0.2187567502260208
eef_z,115,0.03485129028558731,-0.06211235746741295,0.13195884227752686
rot_x,115,-1.251832127571106,-1.477362036705017,-0.9146293997764587
rot_y,115,-0.10112566500902176,-0.356654554605484,0.10860174149274826
rot_z,115,-0.02671687677502632,-0.11841104924678802,0.10045206546783447
gripper,115,0.05870044603943825,0.026992732658982277,0.08760136365890503
eef_x,116,0.05423300713300705,-0.02467317506670952,0.1368061751127243
eef_y,116,0.17481301724910736,0.11847902834415436,0.2207193672657013
eef_z,116,0.014667563140392303,-0.07159481942653656,0.11724090576171875
rot_x,116,-1.2908623218536377,-1.4769254922866821,-1.0000885725021362
rot_y,116,-0.2045859396457672,-0.5136669278144836,0.024745533242821693
rot_z,116,-0.035198286175727844,-0.11171045154333115,0.037254296243190765
gripper,116,0.061272308230400085,0.029056627303361893,0.08744598180055618
eef_x,117,0.051247742027044296,-0.026325466111302376,0.13923826813697815
eef_y,117,0.17483311891555786,0.10598421841859818,0.22058436274528503
eef_z,117,0.009875244460999966,-0.07979284226894379,0.12125570327043533
rot_x,117,-1.3411457538604736,-1.5323987007141113,-0.9460093379020691
rot_y,117,-0.16580165922641754,-0.4589340388774872,0.04132658988237381
rot_z,117,-0.025056881830096245,-0.1189640685915947,0.057814087718725204
gripper,117,0.06429081410169601,0.026182498782873154,0.08773794770240784
eef_x,118,0.06069286912679672,-0.029241003096103668,0.1337769776582718
eef_y,118,0.17734295129776,0.12218276411294937,0.22783499956130981
eef_z,118,0.025406725704669952,-0.07765968143939972,0.10889695584774017
rot_x,118,-1.3104110956192017,-1.4825587272644043,-1.022197961807251
rot_y,118,-0.13411852717399597,-0.3522225320339203,0.061431318521499634
rot_z,118,-0.011551967822015285,-0.09133896976709366,0.05526149645447731
gripper,118,0.06110958755016327,0.028265103697776794,0.08622533082962036
eef_x,119,0.05605938658118248,-0.019294528290629387,0.130406454205513
eef_y,119,0.17149293422698975,0.12203911691904068,0.2182050198316574
eef_z,119,0.013018649071455002,-0.08744589239358902,0.1083277016878128
rot_x,119,-1.3350257873535156,-1.5303480625152588,-1.0623955726623535
rot_y,119,-0.11512420326471329,-0.29020941257476807,0.038851551711559296
rot_z,119,0.007341317366808653,-0.050513673573732376,0.062026601284742355
gripper,119,0.05919506028294563,0.02592671662569046,0.08535575121641159
eef_x,120,0.042095378041267395,-0.048941515386104584,0.11649575084447861
eef_y,120,0.17756153643131256,0.12870027124881744,0.21944783627986908
eef_z,120,0.01941804215312004,-0.07749462872743607,0.12940004467964172
rot_x,120,-1.283819556236267,-1.4936944246292114,-0.9699509739875793
rot_y,120,-0.15169654786586761,-0.4103628695011139,0.0913635715842247
rot_z,120,-0.013631640933454037,-0.11049941927194595,0.09793469309806824
gripper,120,0.058269500732421875,0.012128102593123913,0.08761753886938095
eef_x,121,0.06599019467830658,-0.0430457629263401,0.1485409438610077
eef_y,121,0.16927172243595123,0.11312922090291977,0.2187901884317398
eef_z,121,0.009620202705264091,-0.09061561524868011,0.12254469096660614
rot_x,121,-1.3033064603805542,-1.5117489099502563,-0.9332739114761353
rot_y,121,-0.042710065841674805,-0.32688844203948975,0.19012591242790222
rot_z,121,-0.004568219184875488,-0.09030690789222717,0.10579874366521835
gripper,121,0.06199217587709427,0.02909807860851288,0.0867890790104866
eef_x,122,0.058153022080659866,-0.05517992749810219,0.14395970106124878
eef_y,122,0.16818618774414062,0.11062382161617279,0.2191394418478012
eef_z,122,0.016940860077738762,-0.07051369547843933,0.12380713224411011
rot_x,122,-1.2519577741622925,-1.4717867374420166,-0.9335793256759644
rot_y,122,-0.07714353501796722,-0.43803495168685913,0.26474258303642273
rot_z,122,-0.010297128930687904,-0.0848831906914711,0.07036234438419342
gripper,122,0.06183510646224022,0.02919032797217369,0.08354794234037399
eef_x,123,0.06183259189128876,-0.059369903057813644,0.13525201380252838
eef_y,123,0.17294779419898987,0.11434916406869888,0.2251204252243042
eef_z,123,0.022457147017121315,-0.07020380347967148,0.13993620872497559
rot_x,123,-1.2388075590133667,-1.4799472093582153,-0.9241484999656677
rot_y,123,-0.0865531861782074,-0.49126511812210083,0.17481981217861176
rot_z,123,-0.0052801696583628654,-0.10705801844596863,0.08979674428701401
gripper,123,0.06155853345990181,0.006503052078187466,0.08411291241645813
eef_x,124,0.07053310424089432,-0.054887816309928894,0.19266755878925323
eef_y,124,0.17329958081245422,0.10121601074934006,0.22367821633815765
eef_z,124,0.027149183675646782,-0.06054766848683357,0.1280067265033722
rot_x,124,-1.209225058555603,-1.479405403137207,-0.8665415048599243
rot_y,124,-0.04758605733513832,-0.4184153974056244,0.36996087431907654
rot_z,124,0.006595596671104431,-0.07759135961532593,0.10672219097614288
gripper,124,0.06176529452204704,0.017123468220233917,0.08433100581169128
eef_x,125,0.03180845454335213,-0.09299349039793015,0.1482410430908203
eef_y,125,0.17068065702915192,0.1220322847366333,0.2179575115442276
eef_z,125,0.03985065594315529,-0.0756411924958229,0.14716067910194397
rot_x,125,-1.1975181102752686,-1.5414857864379883,-0.8553556799888611
rot_y,125,-0.1348307877779007,-0.4510011374950409,0.209178164601326
rot_z,125,0.007254692725837231,-0.10236077755689621,0.06390411406755447
gripper,125,0.056666966527700424,0.03081810660660267,0.08131138980388641
eef_x,126,0.08242233842611313,-0.052206531167030334,0.20633575320243835
eef_y,126,0.1729053407907486,0.12356625497341156,0.22888630628585815
eef_z,126,0.028526488691568375,-0.06760629266500473,0.13171249628067017
rot_x,126,-1.2316453456878662,-1.4821757078170776,-0.9531649947166443
rot_y,126,-0.01930750161409378,-0.39195796847343445,0.3609630763530731
rot_z,126,0.00884914118796587,-0.05338267609477043,0.11509537696838379
gripper,126,0.060930099338293076,0.026173677295446396,0.08224768191576004
eef_x,127,0.06909196823835373,-0.06217779964208603,0.17962035536766052
eef_y,127,0.17689670622348785,0.10654677450656891,0.22383704781532288
eef_z,127,0.02297811768949032,-0.0693025216460228,0.14025701582431793
rot_x,127,-1.2402708530426025,-1.463067650794983,-0.9107993841171265
rot_y,127,-0.04956170916557312,-0.39355576038360596,0.32501116394996643
rot_z,127,-0.01017338503152132,-0.08840128779411316,0.10961855947971344
gripper,127,0.06230437755584717,0.0028725434094667435,0.08724289387464523
eef_x,128,0.03939684107899666,-0.049063485115766525,0.10494157671928406
eef_y,128,0.17671532928943634,0.11882472783327103,0.22896833717823029
eef_z,128,0.013426849618554115,-0.07218845188617706,0.1123771145939827
rot_x,128,-1.3046448230743408,-1.5133614540100098,-0.9974319338798523
rot_y,128,-0.12016765028238297,-0.36832720041275024,0.05981137976050377
rot_z,128,-0.0169181227684021,-0.08573126792907715,0.05194050446152687
gripper,128,0.06049525737762451,0.026579372584819794,0.08114232122898102
eef_x,129,0.054141346365213394,-0.04756784066557884,0.13806752860546112
eef_y,129,0.1624644696712494,0.08914153277873993,0.22658158838748932
eef_z,129,0.03226010873913765,-0.05172823369503021,0.1347614824771881
rot_x,129,-1.1974867582321167,-1.4038172960281372,-0.8955665230751038
rot_y,129,-0.0894663855433464,-0.3619660437107086,0.1518481820821762
rot_z,129,-0.01681414060294628,-0.06881159543991089,0.04823606461286545
gripper,129,0.05676143616437912,0.02614426240324974,0.08290141820907593
eef_x,130,0.08177542686462402,-0.051973603665828705,0.1801418662071228
eef_y,130,0.16344577074050903,0.09548689424991608,0.22675396502017975
eef_z,130,0.009612305089831352,-0.06796769797801971,0.11944778263568878
rot_x,130,-1.2647281885147095,-1.463316798210144,-0.9101240634918213
rot_y,130,-0.01723441667854786,-0.40660718083381653,0.2864111661911011
rot_z,130,0.0028705818112939596,-0.08785948902368546,0.14274205267429352
gripper,130,0.06167098507285118,0.02565739117562771,0.08300171047449112
eef_x,131,0.0546526238322258,-0.05068100243806839,0.11276809126138687
eef_y,131,0.16004398465156555,0.08130346238613129,0.2318350076675415
eef_z,131,0.02275085635483265,-0.0691884383559227,0.12047836184501648
rot_x,131,-1.2496919631958008,-1.4811357259750366,-0.9061524271965027
rot_y,131,-0.09862833470106125,-0.3914888799190521,0.1431000530719757
rot_z,131,0.0007737521082162857,-0.0681806355714798,0.08385326713323593
gripper,131,0.05950360745191574,0.023624226450920105,0.08748115599155426
eef_x,132,0.04920303076505661,-0.008765792474150658,0.12310178577899933
eef_y,132,0.17647317051887512,0.11220303922891617,0.2265738546848297
eef_z,132,0.04316072165966034,-0.08005831390619278,0.132920041680336
rot_x,132,-1.1755073070526123,-1.5213992595672607,-0.8399043083190918
rot_y,132,-0.1224711686372757,-0.2987579107284546,0.03960647061467171
rot_z,132,-0.012786416336894035,-0.09169181436300278,0.05029631033539772
gripper,132,0.058378223329782486,0.010095126926898956,0.0859137624502182
eef_x,133,0.05315900593996048,-0.02705700881779194,0.12082010507583618
eef_y,133,0.18326044082641602,0.13625898957252502,0.2344384491443634
eef_z,133,0.041942350566387177,-0.0609009712934494,0.16363176703453064
rot_x,133,-1.2325518131256104,-1.4592924118041992,-0.9156627058982849
rot_y,133,-0.08183789998292923,-0.2868197560310364,0.10353276878595352
rot_z,133,0.017365409061312675,-0.05642975494265556,0.07654844224452972
gripper,133,0.05889067426323891,0.02520768716931343,0.08391647785902023
eef_x,134,0.0439341738820076,-0.031726814806461334,0.11806518584489822
eef_y,134,0.18551911413669586,0.11325609683990479,0.23602084815502167
eef_z,134,0.02541901171207428,-0.07366591691970825,0.12805280089378357
rot_x,134,-1.2874915599822998,-1.4750163555145264,-0.9933881759643555
rot_y,134,-0.123679980635643,-0.3339461088180542,0.11965341866016388
rot_z,134,-0.01491684652864933,-0.08373729884624481,0.04052238538861275
gripper,134,0.060652125626802444,0.026331067085266113,0.08518771082162857
eef_x,135,0.05698040500283241,-0.0042381868697702885,0.12382543832063675
eef_y,135,0.17547746002674103,0.11201532930135727,0.23864969611167908
eef_z,135,0.013293717056512833,-0.08681168407201767,0.13429543375968933
rot_x,135,-1.3493455648422241,-1.5497795343399048,-0.983161211013794
rot_y,135,-0.09879869222640991,-0.31606078147888184,0.08680552989244461
rot_z,135,-0.013325931504368782,-0.09725890308618546,0.05072932690382004
gripper,135,0.06161298230290413,0.025859536603093147,0.0862027108669281
eef_x,136,0.05565636232495308,-0.05696122720837593,0.1214563325047493
eef_y,136,0.18060727417469025,0.12810418009757996,0.2366296499967575
eef_z,136,0.0196160227060318,-0.08163812756538391,0.1441546529531479
rot_x,136,-1.342267632484436,-1.5419610738754272,-1.0108782052993774
rot_y,136,-0.0652618333697319,-0.3407406210899353,0.1406419724225998
rot_z,136,0.000858993036672473,-0.12673108279705048,0.07062678039073944
gripper,136,0.05750880017876625,0.02625528909265995,0.0807046964764595
eef_x,137,0.05629727244377136,-0.04670914262533188,0.14037160575389862
eef_y,137,0.1730009764432907,0.10800638049840927,0.23251478374004364
eef_z,137,0.015082577243447304,-0.08595674484968185,0.14499449729919434
rot_x,137,-1.3182655572891235,-1.521718978881836,-1.0269538164138794
rot_y,137,-0.11411382257938385,-0.4492664635181427,0.16297617554664612
rot_z,137,-0.010072534903883934,-0.10811484605073929,0.08383455127477646
gripper,137,0.06345614045858383,0.026218704879283905,0.08569943159818649
eef_x,138,0.04374487325549126,-0.04593551531434059,0.10740327835083008
eef_y,138,0.17642328143119812,0.11069511622190475,0.2449437379837036
eef_z,138,0.03863626345992088,-0.05404620245099068,0.14570164680480957
rot_x,138,-1.2808921337127686,-1.4675184488296509,-0.9480187892913818
rot_y,138,-0.1401331126689911,-0.41712212562561035,0.06657034903764725
rot_z,138,0.0022850066889077425,-0.12849768996238708,0.14987041056156158
gripper,138,0.05930260568857193,0.02814641036093235,0.08496440947055817
eef_x,139,0.031995393335819244,-0.044163208454847336,0.12387340515851974
eef_y,139,0.17495061457157135,0.10695156455039978,0.23934248089790344
eef_z,139,0.03518224135041237,-0.062486786395311356,0.13646964728832245
rot_x,139,-1.2715736627578735,-1.483140468597412,-0.9613870978355408
rot_y,139,-0.19325312972068787,-0.4680488705635071,0.07519377768039703
rot_z,139,-0.018042363226413727,-0.08982420712709427,0.0901818722486496
gripper,139,0.056677524000406265,0.026168791577219963,0.08491986989974976
eef_x,140,0.043771665543317795,-0.047847408801317215,0.149079367518425
eef_y,140,0.17351952195167542,0.11437293887138367,0.2377498596906662
eef_z,140,0.028297802433371544,-0.07326299697160721,0.15002967417240143
rot_x,140,-1.3040170669555664,-1.5066454410552979,-1.0299261808395386
rot_y,140,-0.13230586051940918,-0.4139153063297272,0.19235973060131073
rot_z,140,0.013036517426371574,-0.06280078738927841,0.10602571815252304
gripper,140,0.05758122354745865,0.02605564333498478,0.08497831225395203
eef_x,141,0.03247065842151642,-0.05497799068689346,0.11892983317375183
eef_y,141,0.17517906427383423,0.12160877883434296,0.23367328941822052
eef_z,141,0.03249533474445343,-0.0759761780500412,0.14730983972549438
rot_x,141,-1.2651852369308472,-1.5176159143447876,-0.9767071008682251
rot_y,141,-0.18137124180793762,-0.46777281165122986,0.06869510561227798
rot_z,141,-0.00810929760336876,-0.06269093602895737,0.05901766195893288
gripper,141,0.05848221480846405,0.02808835543692112,0.08525582402944565
eef_x,142,0.045532602816820145,-0.04505961388349533,0.11954914033412933
eef_y,142,0.18286895751953125,0.13573072850704193,0.23795025050640106
eef_z,142,0.034390028566122055,-0.07199383527040482,0.11597481369972229
rot_x,142,-1.2823258638381958,-1.5159125328063965,-1.0509651899337769
rot_y,142,-0.14653678238391876,-0.3895713686943054,0.04527360200881958
rot_z,142,-0.014160702005028725,-0.0861578956246376,0.056642085313797
gripper,142,0.05939965322613716,0.0032772046979516745,0.08477340638637543
eef_x,143,0.059819504618644714,-0.042666200548410416,0.1300448626279831
eef_y,143,0.17408834397792816,0.12706328928470612,0.220854714512825
eef_z,143,0.00718290638178587,-0.08407720923423767,0.11527743935585022
rot_x,143,-1.3432998657226562,-1.5846920013427734,-0.9998209476470947
rot_y,143,-0.11849578469991684,-0.4410858750343323,0.07586045563220978
rot_z,143,-0.011122327297925949,-0.08462948352098465,0.042457062751054764
gripper,143,0.06051678583025932,0.02657206356525421,0.08505597710609436
eef_x,144,0.044850192964076996,-0.04384446516633034,0.11586613953113556
eef_y,144,0.17428886890411377,0.1148451492190361,0.22344645857810974
eef_z,144,-0.0005469403695315123,-0.06710900366306305,0.08620018512010574
rot_x,144,-1.382384181022644,-1.5392272472381592,-1.0703141689300537
rot_y,144,-0.11875411868095398,-0.424262136220932,0.08536574989557266
rot_z,144,0.03279774263501167,-0.07828760147094727,0.15928687155246735
gripper,144,0.057722099125385284,0.026686375960707664,0.08251675963401794
eef_x,145,0.02702568657696247,-0.027790065854787827,0.08766942471265793
eef_y,145,-0.0694509819149971,-0.12412808835506439,-0.006391081493347883
eef_z,145,0.03885115683078766,0.010869591496884823,0.0829915925860405
rot_x,145,-2.493267297744751,-2.5948009490966797,-2.4054436683654785
rot_y,145,-0.007057580165565014,-0.1649569272994995,0.10684868693351746
rot_z,145,-0.045493997633457184,-0.10243047773838043,0.07310832291841507
gripper,145,0.048549819737672806,0.025778120383620262,0.07860734313726425
eef_x,146,0.025442704558372498,-0.03566720709204674,0.09115946292877197
eef_y,146,-0.0855940505862236,-0.1329980343580246,-0.018321460112929344
eef_z,146,0.03921832516789436,0.005824169144034386,0.05924791842699051
rot_x,146,-2.379451036453247,-2.4846267700195312,-2.291293144226074
rot_y,146,0.006818679627031088,-0.14960859715938568,0.11660092324018478
rot_z,146,-0.038715384900569916,-0.12004110217094421,0.08983904123306274
gripper,146,0.03743414580821991,0.012203776277601719,0.08009347319602966
eef_x,147,0.01796787604689598,-0.06679873913526535,0.08791482448577881
eef_y,147,-0.03987672179937363,-0.10073833912611008,0.04072992131114006
eef_z,147,0.04530372843146324,0.011807377450168133,0.07385925203561783
rot_x,147,-2.3331096172332764,-2.4117062091827393,-2.245072603225708
rot_y,147,-0.039207637310028076,-0.29291749000549316,0.11600340157747269
rot_z,147,0.0023938349913805723,-0.10434959083795547,0.20700140297412872
gripper,147,0.042758625000715256,0.013505565002560616,0.08009347319602966
eef_x,148,0.03860713168978691,-0.06364767998456955,0.1485685408115387
eef_y,148,-0.0521191842854023,-0.10282786935567856,0.02569657564163208
eef_z,148,0.04205479845404625,0.010956394486129284,0.07894769310951233
rot_x,148,-2.3565385341644287,-2.432833671569824,-2.273298978805542
rot_y,148,0.055527374148368835,-0.20527812838554382,0.38453036546707153
rot_z,148,-0.04987836629152298,-0.24313655495643616,0.12386917322874069
gripper,148,0.05508173629641533,0.017739739269018173,0.08009347319602966
eef_x,149,-0.003978968132287264,-0.11430581659078598,0.09010610729455948
eef_y,149,-0.0434124730527401,-0.0816023126244545,0.029538767412304878
eef_z,149,0.045115090906620026,0.012233818881213665,0.07472798973321915
rot_x,149,-2.350064277648926,-2.426576852798462,-2.2705323696136475
rot_y,149,-0.04985295236110687,-0.3914514183998108,0.13007833063602448
rot_z,149,0.02121211774647236,-0.08990056067705154,0.16173267364501953
gripper,149,0.03913182020187378,0.016458354890346527,0.08009347319602966
eef_x,150,-0.0015594663564115763,-0.09505418688058853,0.0827181488275528
eef_y,150,-0.046484921127557755,-0.09408225864171982,0.020889677107334137
eef_z,150,0.04344163089990616,0.012223277240991592,0.06960395723581314
rot_x,150,-2.384416341781616,-2.446652889251709,-2.3049466609954834
rot_y,150,-0.06053849309682846,-0.29929161071777344,0.10630661994218826
rot_z,150,-0.006257593631744385,-0.1087200716137886,0.14530763030052185
gripper,150,0.03980598598718643,0.013820878230035305,0.07629938423633575
eef_x,151,0.013800547458231449,-0.05780781805515289,0.09389234334230423
eef_y,151,-0.05765007436275482,-0.10787200927734375,0.019150760024785995
eef_z,151,0.043295666575431824,0.0020271139219403267,0.07195982336997986
rot_x,151,-2.3998847007751465,-2.4705874919891357,-2.314054250717163
rot_y,151,0.041197314858436584,-0.10535744577646255,0.22816351056098938
rot_z,151,-0.019127925857901573,-0.14068551361560822,0.08655132353305817
gripper,151,0.05244468152523041,0.016125967726111412,0.07443081587553024
eef_x,152,0.01374268252402544,-0.06102517619729042,0.09258462488651276
eef_y,152,-0.05515063926577568,-0.11280564963817596,0.01945606619119644
eef_z,152,0.0401441715657711,0.009046798571944237,0.0765705555677414
rot_x,152,-2.3910861015319824,-2.461010456085205,-2.333003044128418
rot_y,152,-0.04014267027378082,-0.18984439969062805,0.08279687166213989
